transaction_id,transaction_date,transaction_price
TRANSACTION_24893,2004-05-01,418932869
TRANSACTION_7706,2006-12-28,757703425
TRANSACTION_93282,1983-09-09,387338318
TRANSACTION_24727,1984-01-26,404681712
TRANSACTION_55875,1998-02-26,7242005
TRANSACTION_83913,1986-08-16,745162686
TRANSACTION_43460,1979-09-15,582466601
TRANSACTION_13710,2015-08-16,383256317
TRANSACTION_97028,2012-01-23,801070049
TRANSACTION_35138,1984-01-12,462037716
TRANSACTION_25100,2022-07-08,289427955
TRANSACTION_3831,2006-05-10,516330687
TRANSACTION_91389,1979-01-25,765991214
TRANSACTION_89527,1972-09-10,880709231
TRANSACTION_93786,1973-04-15,731305821
TRANSACTION_66751,1984-05-24,102054882
TRANSACTION_10266,1987-09-02,846384189
TRANSACTION_27640,2020-10-03,408493828
TRANSACTION_45798,1980-03-12,468226621
TRANSACTION_48761,1987-05-30,172262004
TRANSACTION_16031,1984-09-23,419829523
TRANSACTION_29672,2014-05-13,192836869
TRANSACTION_48488,1998-04-04,141016207
TRANSACTION_16180,1986-05-24,830309218
TRANSACTION_7460,2017-06-20,150942755
TRANSACTION_69551,2010-11-04,729919711
TRANSACTION_6701,2007-07-20,391843764
TRANSACTION_4813,2023-02-19,44854980
TRANSACTION_12480,1994-04-14,205151838
TRANSACTION_86575,2008-06-09,388396390
TRANSACTION_14568,2014-06-04,545026454
TRANSACTION_16683,2011-10-15,598291514
TRANSACTION_98655,1983-05-08,611793865
TRANSACTION_74849,2020-02-18,513624231
TRANSACTION_81771,1987-12-26,426393385
TRANSACTION_51543,1979-05-22,925530661
TRANSACTION_11854,1998-04-21,379821433
TRANSACTION_69057,2002-02-17,342679256
TRANSACTION_93523,1988-11-30,252341149
TRANSACTION_91924,2020-07-21,308924781
TRANSACTION_274,2020-06-09,354380960
TRANSACTION_31824,2004-01-08,224088525
TRANSACTION_83499,2000-10-02,769097649
TRANSACTION_23335,2018-01-29,940913834
TRANSACTION_60599,1976-07-17,51832785
TRANSACTION_48820,2011-02-06,427950715
TRANSACTION_23543,1984-04-16,415953793
TRANSACTION_71000,2010-08-01,374808238
TRANSACTION_16152,2018-08-05,280197349
TRANSACTION_51978,1974-01-16,560645903
TRANSACTION_86536,2018-12-11,196785775
TRANSACTION_33797,2010-09-09,666581410
TRANSACTION_26686,1977-05-11,933160223
TRANSACTION_24400,1988-04-30,634408159
TRANSACTION_78213,2005-05-15,530483404
TRANSACTION_75163,2021-12-02,191204535
TRANSACTION_8349,2019-05-27,751389788
TRANSACTION_26436,2014-07-02,110276918
TRANSACTION_11768,1985-05-01,752373253
TRANSACTION_4959,1999-03-07,871617815
TRANSACTION_32538,2003-02-17,657407356
TRANSACTION_74965,2009-05-19,241071358
TRANSACTION_81130,2020-08-17,456476122
TRANSACTION_50394,1980-04-17,422589443
TRANSACTION_98939,1990-09-12,733197633
TRANSACTION_67851,1977-07-12,37124965
TRANSACTION_43508,1972-07-03,256396577
TRANSACTION_17812,1996-06-09,432657672
TRANSACTION_49747,2011-08-04,437303327
TRANSACTION_50083,2018-09-17,529891468
TRANSACTION_53249,2007-05-31,742648305
TRANSACTION_18033,2018-04-09,594023793
TRANSACTION_78701,1972-08-05,333497125
TRANSACTION_26579,1994-08-12,722206716
TRANSACTION_78687,1997-05-30,861599186
TRANSACTION_62221,1977-05-08,250558294
TRANSACTION_9523,2023-09-27,646474135
TRANSACTION_12431,1994-02-12,627222649
TRANSACTION_88019,2011-12-14,527778321
TRANSACTION_64999,2018-08-02,953487528
TRANSACTION_78085,1971-11-08,427583115
TRANSACTION_90567,2012-08-08,132285313
TRANSACTION_29078,1977-04-23,449518815
TRANSACTION_92548,2008-05-23,223307304
TRANSACTION_68472,2017-01-13,655517165
TRANSACTION_81710,1994-03-14,18425300
TRANSACTION_33440,1986-02-08,208857520
TRANSACTION_29005,2013-09-16,10629105
TRANSACTION_51457,1986-07-03,492865851
TRANSACTION_99130,2016-12-16,36052641
TRANSACTION_28942,1977-01-09,886551189
TRANSACTION_80740,1995-04-13,883183941
TRANSACTION_58402,1999-09-28,800011765
TRANSACTION_10145,2020-02-16,605814241
TRANSACTION_1036,1994-07-21,260979197
TRANSACTION_83850,2018-02-11,924371228
TRANSACTION_98872,2023-07-05,805917321
TRANSACTION_18480,2006-09-16,128687157
TRANSACTION_63574,2002-06-06,833908421
TRANSACTION_32971,1973-05-09,793419973
TRANSACTION_86870,2014-05-07,238627223
TRANSACTION_12561,2021-06-23,854528394
TRANSACTION_68943,2014-05-25,889354559
TRANSACTION_48257,2015-08-05,176186558
TRANSACTION_63342,1991-09-13,723590519
TRANSACTION_7570,1992-02-09,750216887
TRANSACTION_73500,2017-11-24,927057114
TRANSACTION_6155,1978-05-09,764693345
TRANSACTION_78262,2001-01-24,512354068
TRANSACTION_10590,2020-10-23,773514701
TRANSACTION_58194,2005-08-25,584537628
TRANSACTION_64280,2012-09-08,401441278
TRANSACTION_70091,1981-04-11,101834903
TRANSACTION_72157,2023-07-26,666519999
TRANSACTION_6066,1970-11-15,760849783
TRANSACTION_82761,1987-01-07,393882021
TRANSACTION_94307,2008-12-07,322531363
TRANSACTION_56566,2003-09-16,609279605
TRANSACTION_14972,1973-10-01,790384543
TRANSACTION_81322,1973-01-14,837883520
TRANSACTION_44147,2013-12-21,117049875
TRANSACTION_57943,1978-02-19,161025570
TRANSACTION_25042,1999-01-28,331747433
TRANSACTION_87369,1993-07-07,772072284
TRANSACTION_67525,1976-02-10,114963111
TRANSACTION_68042,1979-12-12,779216584
TRANSACTION_94019,2014-04-11,390985091
TRANSACTION_23645,2009-07-19,617697420
TRANSACTION_39230,1997-11-15,652126876
TRANSACTION_74929,1982-05-29,366174373
TRANSACTION_97866,2004-12-28,694044525
TRANSACTION_31936,2014-01-07,481075215
TRANSACTION_17386,1972-08-15,626605961
TRANSACTION_4563,2006-01-05,823912612
TRANSACTION_84270,2014-11-11,720130511
TRANSACTION_64563,1971-09-09,705860715
TRANSACTION_74673,2023-04-18,216951799
TRANSACTION_70169,1994-11-19,361445401
TRANSACTION_48514,1985-02-27,723858207
TRANSACTION_76074,2016-03-14,315754361
TRANSACTION_30886,2006-12-21,947715407
TRANSACTION_35311,2018-08-19,127459447
TRANSACTION_57508,2012-03-30,40548844
TRANSACTION_4918,1976-03-15,157724094
TRANSACTION_37071,2002-03-25,885956604
TRANSACTION_85327,1971-01-09,81082791
TRANSACTION_37346,1971-02-14,215508168
TRANSACTION_57088,1996-07-07,750669949
TRANSACTION_87191,1973-11-25,99752066
TRANSACTION_40238,1984-09-25,686616526
TRANSACTION_3273,2012-04-17,727094278
TRANSACTION_72801,2005-04-20,453683376
TRANSACTION_78846,2007-09-05,792534128
TRANSACTION_48000,1995-03-25,84098286
TRANSACTION_26669,1991-08-29,488658190
TRANSACTION_54140,2021-02-12,536021868
TRANSACTION_7757,1994-03-03,799016093
TRANSACTION_14620,1994-03-24,661698832
TRANSACTION_22879,2015-11-06,562894184
TRANSACTION_34827,2012-03-10,570772782
TRANSACTION_80021,1980-08-18,731673450
TRANSACTION_26767,1975-03-17,965915434
TRANSACTION_89254,2001-03-20,750293445
TRANSACTION_72514,1971-04-27,223706771
TRANSACTION_34321,1987-07-12,207112126
TRANSACTION_40104,2019-07-15,486021127
TRANSACTION_80456,1991-04-13,576634285
TRANSACTION_58641,2001-02-01,115645706
TRANSACTION_21134,2019-04-16,512006635
TRANSACTION_73417,2012-05-26,68488714
TRANSACTION_15341,1971-08-05,935199852
TRANSACTION_83056,1975-05-02,679930322
TRANSACTION_94880,2008-01-12,849650509
TRANSACTION_88874,2004-05-08,687154908
TRANSACTION_34764,2020-10-21,547700939
TRANSACTION_96340,1981-06-03,431102030
TRANSACTION_91369,1984-10-09,847229022
TRANSACTION_29419,1989-01-02,623083280
TRANSACTION_14123,1979-03-07,645533705
TRANSACTION_59519,1977-04-25,518435461
TRANSACTION_92424,1986-07-10,438487505
TRANSACTION_43191,2014-03-26,453163751
TRANSACTION_67317,1985-06-17,956242162
TRANSACTION_94659,1998-10-17,337210253
TRANSACTION_17430,1971-12-16,666068094
TRANSACTION_55148,2020-03-15,598983562
TRANSACTION_93468,2002-02-10,285559175
TRANSACTION_61070,2006-02-10,157590146
TRANSACTION_27106,2018-10-16,52518271
TRANSACTION_1919,2022-08-13,192810537
TRANSACTION_24391,1971-04-21,259375087
TRANSACTION_61858,1980-02-13,46014168
TRANSACTION_75894,2020-07-20,942023103
TRANSACTION_71709,1977-11-18,151067014
TRANSACTION_13110,2019-09-06,626612583
TRANSACTION_99974,1999-05-19,562348151
TRANSACTION_81533,1972-09-29,757724387
TRANSACTION_41959,1994-02-03,713903130
TRANSACTION_65660,2014-07-22,227101691
TRANSACTION_5349,2010-01-15,83323313
TRANSACTION_75397,1990-12-03,796593244
TRANSACTION_21605,1995-03-03,496558086
TRANSACTION_77136,1991-12-13,874734358
TRANSACTION_72025,2011-04-01,363547754
TRANSACTION_42446,2007-03-25,511251699
TRANSACTION_76942,2006-12-04,265190118
TRANSACTION_28163,1981-07-30,605917745
TRANSACTION_97016,2018-07-23,897525930
TRANSACTION_47832,1973-05-14,361120709
TRANSACTION_77745,1971-04-28,591743934
TRANSACTION_27442,1973-01-10,670365671
TRANSACTION_85943,1984-05-27,232184648
TRANSACTION_88698,2012-06-19,883255090
TRANSACTION_18283,1974-11-29,497751301
TRANSACTION_25359,1986-01-14,716686976
TRANSACTION_87648,2002-05-29,688603840
TRANSACTION_28321,1973-05-24,779155398
TRANSACTION_91519,1976-07-26,138368796
TRANSACTION_11928,1988-01-17,12208520
TRANSACTION_42300,2009-02-25,535500003
TRANSACTION_19824,1978-09-17,128044555
TRANSACTION_29131,2013-01-07,510265024
TRANSACTION_15520,1997-08-31,376915981
TRANSACTION_9041,2008-08-06,212156369
TRANSACTION_93693,1972-02-06,574495938
TRANSACTION_51923,2005-06-06,548404553
TRANSACTION_54329,2021-03-25,59791087
TRANSACTION_63908,2005-11-01,90938763
TRANSACTION_19275,1995-02-06,524677603
TRANSACTION_79398,1986-07-19,941728600
TRANSACTION_99384,1991-12-19,631552365
TRANSACTION_16220,2012-06-28,163438743
TRANSACTION_35974,1976-09-08,941646693
TRANSACTION_10214,1993-04-11,685595182
TRANSACTION_85400,2013-10-02,994646002
TRANSACTION_57823,2013-07-29,837389537
TRANSACTION_94550,1977-08-18,227403403
TRANSACTION_79960,1975-07-10,300753580
TRANSACTION_65540,1984-12-12,718895873
TRANSACTION_76137,1984-09-30,967798172
TRANSACTION_17725,2018-06-24,5006420
TRANSACTION_60795,1995-10-24,855197042
TRANSACTION_17105,1977-01-17,811124130
TRANSACTION_25391,1971-07-15,637466382
TRANSACTION_89957,1998-06-20,101403169
TRANSACTION_44266,1997-03-14,341413754
TRANSACTION_61939,2008-03-31,12251113
TRANSACTION_98923,2019-08-11,977105098
TRANSACTION_31489,2002-05-22,119496206
TRANSACTION_17558,2008-04-02,141982503
TRANSACTION_95161,2009-05-20,38363819
TRANSACTION_2897,1999-04-14,361353099
TRANSACTION_6121,2003-07-27,492603394
TRANSACTION_78570,2023-09-15,108363176
TRANSACTION_84820,1980-11-20,872376856
TRANSACTION_1353,1975-05-07,618766253
TRANSACTION_55933,2012-06-15,474974753
TRANSACTION_57738,2003-12-16,635919892
TRANSACTION_36569,1991-08-06,769250831
TRANSACTION_85851,2006-07-17,276082050
TRANSACTION_40628,2002-01-18,124743304
TRANSACTION_37037,2019-09-12,202561805
TRANSACTION_60209,1986-12-02,421010480
TRANSACTION_84000,1970-04-20,829273465
TRANSACTION_71116,1996-06-01,96040834
TRANSACTION_3809,1977-08-29,691283724
TRANSACTION_84616,1994-12-27,250994967
TRANSACTION_47177,1974-07-24,108279653
TRANSACTION_66665,1993-08-28,477960883
TRANSACTION_42495,1986-02-05,681065926
TRANSACTION_23095,2014-08-08,357930214
TRANSACTION_81122,1994-09-24,559377269
TRANSACTION_77698,2016-11-27,342817788
TRANSACTION_9227,1982-07-17,628392495
TRANSACTION_90502,2019-05-21,588338519
TRANSACTION_347,1993-10-27,259407231
TRANSACTION_46041,1985-08-02,486694614
TRANSACTION_81175,1985-12-16,213746678
TRANSACTION_7682,1984-06-26,795981471
TRANSACTION_95489,1974-01-30,67544010
TRANSACTION_71656,2004-05-21,104845520
TRANSACTION_94909,2018-01-29,824186151
TRANSACTION_94098,1993-12-12,53584693
TRANSACTION_70312,2005-06-27,311651375
TRANSACTION_68140,1989-02-04,174682609
TRANSACTION_51246,2020-04-07,292327720
TRANSACTION_11582,2012-08-20,413800701
TRANSACTION_61240,1992-05-21,683774533
TRANSACTION_63020,2014-02-05,78999906
TRANSACTION_68743,1994-10-23,503959261
TRANSACTION_99648,2006-12-18,971424673
TRANSACTION_91831,1994-11-26,996254125
TRANSACTION_80760,1980-11-01,49091020
TRANSACTION_60984,2023-02-11,758035228
TRANSACTION_19080,1979-04-29,331501674
TRANSACTION_86869,2022-01-28,47131218
TRANSACTION_16479,1987-07-10,237744767
TRANSACTION_96728,1998-09-02,761791237
TRANSACTION_71550,1979-09-12,302162976
TRANSACTION_13158,1999-06-12,202434432
TRANSACTION_48866,1972-10-12,918423745
TRANSACTION_55609,2004-07-03,86040893
TRANSACTION_72034,1996-04-26,195525321
TRANSACTION_97622,1991-10-30,559034925
TRANSACTION_67094,2015-09-01,800483020
TRANSACTION_16749,1998-02-02,726446872
TRANSACTION_40,1994-10-10,140686294
TRANSACTION_21997,1989-08-20,24553885
TRANSACTION_34819,1995-03-26,298139405
TRANSACTION_94671,1990-06-05,62568592
TRANSACTION_17967,1983-11-07,444108589
TRANSACTION_57043,1971-10-19,64570137
TRANSACTION_38611,2017-06-23,595666748
TRANSACTION_75517,1985-11-04,117150244
TRANSACTION_40966,1999-08-15,860467480
TRANSACTION_32646,2011-03-14,864564959
TRANSACTION_96219,2007-06-27,880910179
TRANSACTION_46239,2009-12-10,155891986
TRANSACTION_56206,1992-10-12,30754977
TRANSACTION_88734,1994-02-16,380151718
TRANSACTION_43441,2016-05-31,554883100
TRANSACTION_68030,2011-12-09,224153377
TRANSACTION_52276,1999-02-25,65979662
TRANSACTION_80434,1997-09-12,375652261
TRANSACTION_76059,2012-03-11,71875208
TRANSACTION_56140,1998-03-12,457075975
TRANSACTION_99240,2009-11-05,594308465
TRANSACTION_47458,1995-02-18,133499665
TRANSACTION_36782,1985-08-08,31140601
TRANSACTION_46980,1984-03-17,319060318
TRANSACTION_68830,1983-09-14,160786707
TRANSACTION_18518,2007-02-13,148549212
TRANSACTION_84520,2008-12-05,576676812
TRANSACTION_67527,1992-12-13,1002817966
TRANSACTION_61585,1986-12-13,498221838
TRANSACTION_97894,1999-08-14,149296409
TRANSACTION_34722,2007-10-31,950340257
TRANSACTION_14123,2007-02-19,640584899
TRANSACTION_18820,2004-04-08,11232011
TRANSACTION_46945,1995-08-22,369703232
TRANSACTION_97419,2007-10-02,875717668
TRANSACTION_38357,1997-10-13,101031832
TRANSACTION_7929,1975-10-29,488442198
TRANSACTION_14875,2009-04-30,388658291
TRANSACTION_72842,2018-08-06,246939274
TRANSACTION_90519,1984-04-13,237776584
TRANSACTION_38605,2002-10-05,999039913
TRANSACTION_75595,1987-12-01,740265206
TRANSACTION_22729,1990-10-01,467022281
TRANSACTION_93226,2013-07-11,111166435
TRANSACTION_43347,2013-02-09,254696055
TRANSACTION_60487,1977-05-05,856274989
TRANSACTION_78306,2018-01-04,583280392
TRANSACTION_65212,2003-11-14,585112806
TRANSACTION_56476,2010-10-20,1000483020
TRANSACTION_53784,2002-05-14,495994502
TRANSACTION_62000,1982-10-29,157894530
TRANSACTION_48614,1999-11-24,527944502
TRANSACTION_70038,1988-10-18,503577007
TRANSACTION_15401,2016-10-08,826841787
TRANSACTION_34745,2015-10-26,202676845
TRANSACTION_13793,1974-04-26,930886194
TRANSACTION_41195,2002-07-19,367716080
TRANSACTION_97464,2009-02-20,531703710
TRANSACTION_68685,1998-02-03,912626496
TRANSACTION_36447,1977-12-31,314901741
TRANSACTION_18917,1998-05-22,894606669
TRANSACTION_15794,2006-02-01,142220754
TRANSACTION_80226,2012-04-09,654886793
TRANSACTION_82896,2006-07-13,973469762
TRANSACTION_27836,1985-11-30,421688488
TRANSACTION_8428,2003-05-30,164108219
TRANSACTION_81529,1987-01-08,331651729
TRANSACTION_64164,2022-01-18,1000186389
TRANSACTION_59837,1973-04-15,864505302
TRANSACTION_32579,1971-02-07,565132773
TRANSACTION_85878,1995-01-06,64305217
TRANSACTION_77012,2013-03-06,95002776
TRANSACTION_20574,1998-06-21,90352983
TRANSACTION_41079,2016-03-22,93416475
TRANSACTION_65350,1994-02-07,413296136
TRANSACTION_19703,1997-05-03,788857637
TRANSACTION_23860,1988-01-05,795923728
TRANSACTION_67679,1992-07-07,39977757
TRANSACTION_12107,1975-09-12,168002348
TRANSACTION_53324,2016-02-28,75909583
TRANSACTION_92183,2017-03-18,599066714
TRANSACTION_41640,2002-04-20,149158323
TRANSACTION_8205,2000-01-10,256576629
TRANSACTION_5590,1997-06-15,210603084
TRANSACTION_45141,1979-06-07,446993859
TRANSACTION_90301,1977-01-07,587890252
TRANSACTION_28483,1992-08-09,158898509
TRANSACTION_44225,2008-07-30,232106413
TRANSACTION_23008,2006-01-30,912662660
TRANSACTION_50873,2020-07-12,537207065
TRANSACTION_69776,1972-03-22,529464734
TRANSACTION_83881,1974-07-17,768699392
TRANSACTION_12996,1970-11-05,180015512
TRANSACTION_53786,2023-03-28,180419184
TRANSACTION_69532,2019-02-10,198384935
TRANSACTION_86448,1970-11-21,180358761
TRANSACTION_53441,1971-08-10,164725000
TRANSACTION_72184,2020-01-29,9422355
TRANSACTION_66086,2015-12-31,723707552
TRANSACTION_42660,1990-11-29,722784680
TRANSACTION_85586,1986-10-18,592318200
TRANSACTION_99185,1975-08-31,652790899
TRANSACTION_94740,1979-01-03,227583896
TRANSACTION_34431,1974-08-15,833745446
TRANSACTION_68414,2000-12-01,915501950
TRANSACTION_37335,2017-01-29,716278531
TRANSACTION_53650,1971-08-20,443793623
TRANSACTION_28045,1999-01-20,277307483
TRANSACTION_55590,2014-03-29,38460870
TRANSACTION_81680,2010-03-30,412045384
TRANSACTION_73805,1982-07-10,992941833
TRANSACTION_66718,1971-11-09,384576610
TRANSACTION_3531,1979-06-03,97636167
TRANSACTION_4315,1986-07-06,928823481
TRANSACTION_26728,1974-06-04,460257849
TRANSACTION_89948,2002-10-12,781141953
TRANSACTION_21439,1988-03-02,332215933
TRANSACTION_35144,1990-04-15,82235161
TRANSACTION_51300,1986-12-16,593412866
TRANSACTION_92379,2002-01-18,402856088
TRANSACTION_30494,2001-04-02,353302655
TRANSACTION_6245,1990-11-22,437057197
TRANSACTION_13049,1973-02-27,879277664
TRANSACTION_28454,1984-05-26,730088875
TRANSACTION_59982,1989-01-31,384411506
TRANSACTION_46725,1993-11-18,379921744
TRANSACTION_38702,1982-07-01,572398331
TRANSACTION_9283,1973-08-17,251733112
TRANSACTION_44431,1995-08-16,149680283
TRANSACTION_87214,1995-08-28,325008988
TRANSACTION_14009,2006-04-18,139706927
TRANSACTION_73454,1992-11-22,432049352
TRANSACTION_9601,1984-02-21,922063033
TRANSACTION_69639,1993-08-19,604862844
TRANSACTION_13832,2007-08-30,313812755
TRANSACTION_97115,1971-02-24,100662964
TRANSACTION_475,2021-12-14,638432160
TRANSACTION_19682,2017-07-13,783960923
TRANSACTION_58432,2006-09-02,636276403
TRANSACTION_3853,2000-11-17,487241821
TRANSACTION_1184,2002-04-20,608964309
TRANSACTION_86894,1991-10-05,929662345
TRANSACTION_72173,1978-11-22,969182451
TRANSACTION_996,1984-12-19,683615258
TRANSACTION_18190,1986-05-25,411327306
TRANSACTION_32724,2005-11-10,649631227
TRANSACTION_55028,2023-01-06,546397364
TRANSACTION_83110,2008-09-11,930436480
TRANSACTION_18825,2013-03-30,981050248
TRANSACTION_9561,2007-10-07,758684486
TRANSACTION_94602,2000-12-15,248852207
TRANSACTION_70871,2002-04-13,887492855
TRANSACTION_64622,1970-03-05,191004272
TRANSACTION_87693,1995-10-19,244404210
TRANSACTION_67109,1983-07-08,269203249
TRANSACTION_55319,1986-11-18,617064457
TRANSACTION_79155,2010-02-24,481872169
TRANSACTION_90198,2011-05-31,407741494
TRANSACTION_45679,2016-07-05,437797336
TRANSACTION_19235,1995-09-01,752892995
TRANSACTION_93283,1997-10-21,561825202
TRANSACTION_99136,2020-11-04,878352157
TRANSACTION_74624,1982-09-07,281550885
TRANSACTION_11558,1997-07-20,528077926
TRANSACTION_74199,1989-11-16,637126815
TRANSACTION_15321,2021-08-11,775587018
TRANSACTION_42219,2000-08-15,151843628
TRANSACTION_95644,1981-05-03,359588622
TRANSACTION_13951,2005-02-14,425717151
TRANSACTION_27208,1998-08-12,172667749
TRANSACTION_60206,1992-05-06,6202426
TRANSACTION_78534,1996-10-07,9110843
TRANSACTION_80925,1990-02-16,586451161
TRANSACTION_49792,1985-10-11,319542922
TRANSACTION_4752,2003-12-17,474609221
TRANSACTION_15260,2017-04-11,126493588
TRANSACTION_10304,1971-06-04,181801968
TRANSACTION_29187,1976-03-18,908757869
TRANSACTION_57577,2003-02-11,547189727
TRANSACTION_36559,1987-07-26,143884232
TRANSACTION_30581,2010-03-25,511889619
TRANSACTION_74974,1974-12-15,499111306
TRANSACTION_83112,1978-10-15,101729855
TRANSACTION_30148,1973-08-12,912569535
TRANSACTION_75698,1976-01-24,555063415
TRANSACTION_52916,2004-03-05,144936147
TRANSACTION_88640,1991-12-20,90566809
TRANSACTION_66769,2001-10-05,394316655
TRANSACTION_38221,2016-10-12,253613846
TRANSACTION_81470,1994-06-14,743155085
TRANSACTION_21707,2008-05-08,837523289
TRANSACTION_46306,1991-06-04,492007717
TRANSACTION_24818,2008-01-22,393837904
TRANSACTION_97320,1992-08-15,123457667
TRANSACTION_7835,2011-03-22,561402048
TRANSACTION_79456,1972-10-12,418187647
TRANSACTION_88575,2009-05-12,794578669
TRANSACTION_2314,2019-02-19,990492931
TRANSACTION_43422,1986-08-03,435432842
TRANSACTION_21324,2007-01-06,342634010
TRANSACTION_63916,1991-12-02,470907727
TRANSACTION_24118,1971-08-26,360855039
TRANSACTION_97031,1986-04-05,172431726
TRANSACTION_44579,2012-02-22,410835628
TRANSACTION_1957,2020-01-08,960284586
TRANSACTION_78044,1978-08-07,563275080
TRANSACTION_3589,1994-08-20,763170247
TRANSACTION_38448,1973-04-01,654238161
TRANSACTION_98545,1982-08-18,569147713
TRANSACTION_52442,1978-09-15,958887879
TRANSACTION_27356,1973-10-06,489964620
TRANSACTION_32591,2004-09-25,75700483
TRANSACTION_46615,1992-04-17,662292790
TRANSACTION_17689,1979-10-18,636462266
TRANSACTION_88766,1971-07-07,418621946
TRANSACTION_81657,1985-01-17,76911402
TRANSACTION_1852,1996-07-30,433525582
TRANSACTION_67001,1984-07-28,726586134
