house_id,house_address,house_land_area,house_building_area,house_pool,house_bedroom,house_bathroom,house_floor,house_condition,house_price,house_province,house_city
HOUSE_90490,"806 Anthony Stravenue
West Andrewborough, NY 32346",5501,12831,True,8,6,2,New,32122694,Ohio,Lake Jillside
HOUSE_86765,"06593 Bobby Unions
Lake Josephton, LA 22211",5980,19342,False,6,4,6,Second,113046581,Wyoming,Patriciaborough
HOUSE_59001,"174 Jeremy Lights
Torresmouth, MI 05690",2609,9118,True,9,2,4,Second,148847838,North Carolina,New Kristie
HOUSE_17121,"7490 Wallace Flat Suite 628
East Annaview, TN 56682",6632,19376,False,3,8,6,New,986299045,Oregon,Port Nathanfurt
HOUSE_19540,"9788 Deanna Heights Apt. 065
Port Stephenfurt, SD 75086",4968,17330,False,6,6,6,New,801749973,Nevada,Hendrixport
HOUSE_16633,"399 Danielle Glen Suite 103
Port Luke, MP 96671",7700,22087,True,9,5,3,New,749051236,Iowa,Port Coryland
HOUSE_50229,"08002 Destiny Prairie Apt. 533
North Jonathan, MH 81791",9175,24470,False,0,3,0,Second,532264959,Michigan,Cunninghammouth
HOUSE_77797,"78979 David Mills Suite 981
South Lindseymouth, NY 99668",4893,18381,True,4,4,3,New,933295898,Mississippi,East Katherine
HOUSE_55064,"6868 David Passage Suite 862
Gonzalezton, UT 23681",3071,12869,False,7,8,4,New,277980603,Vermont,Lake Nicoleton
HOUSE_21025,"460 Smith Island Suite 003
South Austin, WV 94372",8275,20653,True,8,7,5,New,139626656,Georgia,Kellyhaven
HOUSE_40594,"536 Benton Plains Suite 682
East Danaberg, ID 79871",7090,16720,True,3,6,5,Renovated,689143808,West Virginia,West James
HOUSE_1686,"988 Huff Crescent
Pricemouth, WY 75220",3741,14738,False,3,5,0,Renovated,516212457,Montana,Stephenton
HOUSE_56287,"Unit 7754 Box 7986
DPO AA 55622",8226,19682,False,0,9,8,Renovated,237045886,Indiana,Hallmouth
HOUSE_36837,"376 Barbara Springs Apt. 436
Aaronton, NY 47172",8288,22625,True,8,5,9,New,570572438,Louisiana,Lake Amyside
HOUSE_16396,"8565 Stacy Ridge
Annfurt, MP 33014",576,9864,True,6,3,0,Renovated,724888793,California,Michaelland
HOUSE_26579,"USCGC Davis
FPO AP 02721",9114,24796,True,5,5,9,Second,943516616,Virginia,New Chad
HOUSE_69652,"613 Watkins Passage Suite 267
New Matthewbury, ID 34018",4357,14601,False,5,0,1,New,977479436,Illinois,East Nicholasbury
HOUSE_14321,"2896 Herman Drive Suite 913
Websterchester, DE 89402",9004,27143,False,2,6,6,Second,800300920,New York,South James
HOUSE_41962,"USNV Little
FPO AP 35607",6782,20788,False,7,1,1,New,349440202,Nevada,Melissamouth
HOUSE_71253,"1832 Ronald Summit Suite 542
North Kelly, WA 67137",1153,3272,True,0,8,9,New,111895429,North Carolina,Rhondabury
HOUSE_10643,"1892 Karen Shoals
West Jeffrey, GU 14198",3369,12451,True,0,6,0,Second,684769373,Vermont,Christineshire
HOUSE_25958,"961 King Ridges
West Stephaniefort, PW 76863",1845,11731,True,2,4,0,Second,537218001,Minnesota,East Jeffreyland
HOUSE_1696,"2273 Joseph Tunnel Suite 010
Alexanderbury, GA 67980",8259,23505,False,9,8,2,New,889591703,Maryland,New William
HOUSE_6858,"8334 Walter Ramp
Rebeccahaven, MH 79110",9510,26471,True,6,6,6,New,695042956,Nebraska,New Michelle
HOUSE_19951,"7282 Lisa Trace Suite 138
New Barbara, MT 22157",9717,25892,False,7,8,1,New,943304187,Montana,Choiside
HOUSE_86681,"4525 Kim Bypass Suite 307
Walkerville, AK 58760",4225,11223,True,4,3,9,New,73619299,West Virginia,North Christopher
HOUSE_14540,"284 Mclaughlin Viaduct
Matthewbury, HI 93102",4013,8099,False,0,2,3,Renovated,713884854,Michigan,Port Barrybury
HOUSE_71542,"9338 Price Ville
South Robert, AS 76640",5864,19057,True,4,0,1,Second,475665909,South Carolina,Clayland
HOUSE_49084,"39423 Matthew Summit Suite 130
Davisshire, NE 93310",63,4540,False,7,0,0,Second,356299085,Massachusetts,Townsendshire
HOUSE_19712,"5789 Morris Roads
Lake Nicolestad, FM 26533",8416,24258,False,1,4,7,Renovated,200569408,Alaska,Port Victor
HOUSE_5208,"4031 Wendy Spring
Taylorville, MP 61384",1920,13570,False,9,5,5,Second,849939522,Kansas,New Jessicaborough
HOUSE_42501,"6509 Jamie Locks
East Kayla, MA 07576",8216,25616,True,8,7,7,Second,88858159,Colorado,Port Nicholasland
HOUSE_36257,"8508 Shawn Trail
Zacharyland, GU 31817",8363,21880,True,2,1,4,Renovated,482355658,Hawaii,South Robert
HOUSE_77109,"339 Fernandez Tunnel Suite 700
Bakerhaven, DC 96472",6794,15852,True,5,2,2,Second,801073604,Maryland,Jennifertown
HOUSE_31313,"43593 Underwood Villages Suite 361
East Kevinview, WI 83679",3134,8764,True,3,8,1,New,600690378,New Jersey,Rayfort
HOUSE_21165,"0485 Daniel Spring
Frankchester, MD 06513",4185,10301,True,0,8,6,Renovated,350212339,Wyoming,New Matthewfurt
HOUSE_56732,"7107 Matthews Passage Suite 339
Tammyland, KS 02488",6216,13437,False,8,4,7,Second,14890613,New Mexico,Barnesshire
HOUSE_35167,"562 Griffith Center Apt. 047
Adamsmouth, NC 86571",4724,14311,False,8,9,0,New,418457624,New Jersey,South Katherine
HOUSE_63800,"357 Bradley Isle
Jenniferton, AR 89173",7457,23444,True,1,1,2,Second,455098684,Maryland,Jacquelinemouth
HOUSE_9615,"185 Merritt Creek Apt. 143
South Brentfort, NV 32827",9713,25682,True,0,2,8,New,767890972,Nebraska,Villegaschester
HOUSE_33588,"18547 Edward Court Suite 009
Meganberg, PW 96294",2268,7223,True,5,7,4,Renovated,663278300,Hawaii,South Josefort
HOUSE_98712,"7262 Leach Passage
Lake Dominicshire, ID 56611",8239,17076,False,2,1,8,New,973965838,Washington,South Arthur
HOUSE_72773,"Unit 2288 Box 9959
DPO AP 48143",4962,11468,False,3,9,9,New,655178940,Vermont,South Tiffany
HOUSE_89449,"3184 Joseph Mill Apt. 165
West William, WI 85014",6507,20664,True,7,3,7,New,684246245,California,West Shannon
HOUSE_3098,"38396 Michael Street
Justinmouth, AS 39966",3380,9737,False,4,6,3,Second,130678803,Colorado,North Ricky
HOUSE_75581,"6593 Barnes Pine Suite 463
Atkinsonport, AK 41281",1162,4685,False,7,5,3,Second,663622530,Wisconsin,Lake Natasha
HOUSE_82888,"205 Mcknight Bypass Apt. 464
Port Annabury, VA 12741",3312,10789,True,3,1,4,Second,470345188,New Mexico,Fredborough
HOUSE_30491,"6034 Hall Crescent
New Jeffreyfort, DE 66772",9204,18645,False,2,6,6,Renovated,948538785,Vermont,Lake Michaelfurt
HOUSE_22539,"93656 Norman Station
Port Meaganborough, MN 26047",8324,20622,False,0,8,2,Second,684905855,Alaska,Ingramland
HOUSE_79317,"77189 Donna Union
Roberthaven, WY 12097",4019,11408,False,5,9,4,New,73961383,Colorado,East Robertborough
HOUSE_61324,"00025 Timothy Creek
Vasquezmouth, ID 44943",7386,20144,True,9,1,2,Renovated,941339899,Montana,South Logan
HOUSE_67496,"5068 Nelson Cliff
Bethburgh, KY 70014",1089,9203,True,8,2,6,New,452461387,Nevada,Cooperfurt
HOUSE_69704,"8951 Ortiz Trace
New Hannahstad, GA 75917",7216,23432,True,6,3,2,Second,413765231,Massachusetts,Peterstown
HOUSE_43328,"98557 Stephanie Ferry
Chaneyfurt, NM 40718",8134,21697,True,4,5,2,Second,975062068,Georgia,Coxland
HOUSE_30874,"85936 Mario Station
Anthonytown, SD 25225",7948,19048,True,7,7,3,Renovated,515533178,Washington,Thomashaven
HOUSE_18334,"95255 Lynn Path
North Joshua, KS 55151",3837,10363,True,6,4,2,New,889256170,Florida,South Andrew
HOUSE_23084,"4542 Martin Parkway Suite 012
Nicoleberg, AL 47017",2977,9864,False,3,5,7,New,363376237,New Mexico,Branditon
HOUSE_40198,"42969 Benjamin Lights
Andersonborough, OH 78624",7907,19540,False,6,7,2,Second,643440296,Massachusetts,West Dennischester
HOUSE_50388,"5328 David Mountains
Rogerfort, UT 85152",4695,15079,False,8,5,8,Renovated,18120046,Arkansas,South Janetburgh
HOUSE_81030,"2587 Johnson Island Suite 938
Mahoneyland, DE 32619",7170,17934,True,1,5,9,Renovated,132785842,Vermont,West Steven
HOUSE_30179,"809 Wilson Glen
East Brittanymouth, MO 90852",8488,18235,False,3,9,3,Second,64639189,Oregon,New Cynthiaville
HOUSE_6159,"Unit 2261 Box 6184
DPO AA 45652",4643,16555,False,5,5,9,Renovated,653629611,Nevada,Sheilashire
HOUSE_51439,"476 Brown Mission Apt. 148
South Ericfurt, NY 54427",905,8919,False,4,2,0,Second,95347428,Illinois,Port Jerry
HOUSE_544,"258 Justin Knolls Suite 698
Joshuastad, AS 57930",2011,10195,True,4,8,0,Second,297385067,Pennsylvania,Port Mercedes
HOUSE_34198,"6955 David Walks
Port Jamesborough, VI 98156",1195,5072,True,0,8,5,New,711227732,Montana,Lake Brendafurt
HOUSE_91583,"939 Austin Bridge Suite 500
Brandyside, AZ 19718",3402,8137,True,1,9,8,New,348725991,Georgia,Kellymouth
HOUSE_313,"5207 Carter Mission
East Gregoryburgh, CA 05913",7227,21610,False,5,5,6,Renovated,308667303,Maine,Richardsonview
HOUSE_65938,"037 Mary Mission
South Tiffanystad, AR 12866",2964,7406,True,2,4,0,Second,704378414,Oklahoma,Robertstad
HOUSE_3509,"7356 Black Turnpike Suite 677
South Katrinashire, IN 08168",9063,24028,True,3,8,1,New,225876242,North Dakota,East Sandra
HOUSE_73653,"62861 Patton Run Apt. 832
Haleberg, HI 81148",3193,13176,True,7,0,0,New,784720884,Wyoming,Angelabury
HOUSE_34352,"Unit 6017 Box 9172
DPO AP 12583",8806,27287,True,0,2,1,Renovated,684197197,Oklahoma,Burnsview
HOUSE_93374,"1167 Cindy Cape
South Kathleenmouth, PA 07572",3570,14725,True,9,6,0,New,13141885,Georgia,West Stephanieside
HOUSE_19998,"USS Jacobson
FPO AE 20318",548,9050,True,5,5,5,New,601436563,Delaware,Lake Jessica
HOUSE_65370,"71125 Bowen Extensions
Rachelchester, IN 13064",5066,17609,True,2,9,5,Renovated,428010332,New York,North Jessica
HOUSE_32147,"67464 Cantrell Cove
Shafferstad, AK 37251",9263,25454,True,6,7,7,Second,838126377,South Dakota,South Todd
HOUSE_35451,"77036 Lisa Curve
Davistown, OH 84161",6313,18913,True,7,2,5,Renovated,454052957,Illinois,Aprilport
HOUSE_48568,"67080 Roger Junction Suite 413
South Ashleyton, OK 05913",7179,23611,True,1,1,7,New,181316676,Arkansas,East Christophershire
HOUSE_52182,"15739 Benjamin Extension
North Dennisfort, MD 26622",6829,22958,False,4,0,6,New,435638788,Texas,East Luis
HOUSE_50670,"62767 Melissa Lights Apt. 738
Rhondaborough, KY 68918",4495,13532,True,9,9,2,New,105877435,Iowa,Kevinton
HOUSE_47674,"2014 Nathan Track
South Kevin, DE 72955",5741,21386,False,2,0,7,New,526946681,Virginia,Aprilburgh
HOUSE_79593,"3466 Charles Row
Samuelmouth, CT 46314",6297,20000,False,1,0,0,New,886741819,Wyoming,Lake Ashley
HOUSE_97297,"94168 Jordan Path Suite 935
Port Jasmine, RI 70124",8895,27786,True,5,5,3,Renovated,486230306,South Dakota,Mirandaside
HOUSE_96363,"2996 Emily Mission Apt. 237
West Gabriel, DE 56562",5287,19277,False,3,5,6,New,395384949,Ohio,New Bryan
HOUSE_89988,"063 Young Lights
Andreport, AZ 12744",2149,8108,False,9,1,1,New,410983401,Nebraska,Jeremymouth
HOUSE_66715,"7868 Anthony Extensions Suite 876
Lake Laceyborough, ID 02854",3579,14106,True,3,2,7,Second,496984565,Washington,Michaelhaven
HOUSE_60870,"32717 Porter Stream
Port Matthew, CA 45538",9566,21794,True,1,4,9,Second,553034467,South Dakota,Christopherburgh
HOUSE_27357,"28772 Ryan Ports Apt. 814
Ashleyberg, KY 96714",2929,6346,True,8,2,1,New,781279338,Georgia,Lake Haley
HOUSE_598,"3514 Christopher Village Apt. 199
North Justinmouth, WA 79782",3442,7045,True,4,4,5,New,405578877,New Mexico,Jodystad
HOUSE_31222,"5627 Jonathan Forks Suite 692
Lake Leslie, NV 87172",162,841,True,8,8,4,New,895996743,Texas,Port Melissa
HOUSE_71048,"7472 Elizabeth Creek
Amandaside, LA 08135",3367,7954,False,5,6,9,New,277987221,Indiana,Careyside
HOUSE_93792,"USNV Hall
FPO AA 89353",9946,26635,True,9,1,5,New,832898440,Colorado,Charlesville
HOUSE_54824,"05988 Patricia Shoal
New Ryanhaven, NH 47621",6784,15880,False,8,3,0,Renovated,572050181,Texas,Port Lee
HOUSE_6470,"868 Natasha Centers
New Nathantown, PW 69452",8210,19965,True,7,0,9,New,462303370,New Hampshire,Alexanderstad
HOUSE_57518,"58565 Bobby Landing Suite 424
East Dakotahaven, AL 32742",8870,25842,True,3,1,4,Second,291481516,Alabama,Stevenmouth
HOUSE_80921,"551 Jessica Valley
Lake Jennifer, AL 04208",5442,13433,False,8,5,5,Second,610112637,Delaware,North Allisontown
HOUSE_88651,"365 Nicole Junctions
North Wendy, IA 39494",9210,25196,True,9,2,2,Renovated,296742347,Tennessee,East Amyport
HOUSE_30782,"PSC 3315, Box 0365
APO AA 11146",285,828,False,5,0,0,New,536976416,Massachusetts,Lake Lindsaybury
HOUSE_96876,"41163 Andrew Ridges Suite 292
Perkinsbury, LA 67499",7222,18110,True,1,0,0,Renovated,625633863,Missouri,New Jennifer
HOUSE_59521,"529 Obrien Village Suite 891
Lake Taylorchester, RI 48148",1120,9799,True,3,6,7,Second,197817202,Virginia,Port Christine
HOUSE_2554,"Unit 3345 Box 4704
DPO AE 42931",7967,16180,True,4,0,8,New,792532646,Massachusetts,North Jennifer
HOUSE_33923,"295 Hutchinson Drive Suite 858
Floresland, MD 30132",3250,15950,True,8,3,6,Renovated,984632231,Pennsylvania,Port Christopherview
HOUSE_48501,"PSC 7736, Box 2859
APO AE 01812",5794,17671,True,7,3,6,Renovated,734803681,Michigan,North Oscarmouth
HOUSE_45069,"450 Wood Trace
North Nathan, FL 95392",7238,20440,False,9,2,5,Renovated,858058142,North Dakota,Breannamouth
HOUSE_53597,"04504 Coleman Branch
West Donnaland, DE 38033",6698,20502,False,5,5,9,New,464543942,Wyoming,Pearsonstad
HOUSE_75485,"0095 Benjamin Parkways
Robertview, MS 37662",7395,20664,False,6,6,6,Second,76996076,Alabama,West Thomasland
HOUSE_97916,"USNV Jenkins
FPO AP 11850",3075,9917,True,1,5,8,Renovated,72232676,Texas,Hendersonland
HOUSE_37955,"PSC 8680, Box 5918
APO AA 27108",449,1145,False,3,8,0,Second,49192800,Delaware,Onealburgh
HOUSE_67650,"PSC 0271, Box 4456
APO AE 48501",7029,23504,True,0,1,3,Renovated,729150084,South Dakota,Port Tyler
HOUSE_48209,"0426 Mcclure Groves Suite 786
East Alexandra, TX 38427",521,9979,False,7,1,3,Renovated,44480991,Rhode Island,Ochoaland
HOUSE_43747,"194 Mosley Freeway Suite 524
Emilyberg, HI 64333",501,5963,True,9,4,3,New,338710047,Arizona,New Amy
HOUSE_44067,"074 Jared Curve
Port Jasonbury, FM 85658",5251,17932,True,2,9,7,Second,695378617,Oklahoma,Davidchester
HOUSE_24898,"92429 Schaefer Mill Apt. 040
West Mollytown, ID 16117",9386,22786,False,7,2,1,Second,299690309,Michigan,Carneyton
HOUSE_13886,"PSC 7747, Box 7843
APO AA 89202",2475,12071,True,9,4,5,New,149612293,New York,Lake Kennethbury
HOUSE_90329,"7275 Amy Orchard
Lake Danaton, MI 46393",9842,24894,True,3,0,7,Renovated,10513787,Iowa,Brownfort
HOUSE_21690,"73641 Sheri Common Apt. 205
Garrisonland, WI 85419",3141,13766,True,6,8,1,Renovated,957577888,Alabama,Milesview
HOUSE_60739,"34981 Hall Track
South Leon, AR 06215",9196,19474,False,3,9,0,Renovated,965376529,Massachusetts,Lindabury
HOUSE_89161,"PSC 9881, Box 2601
APO AE 13604",601,6013,False,3,5,9,Renovated,759616931,Oklahoma,Cruzchester
HOUSE_54023,"USNV Soto
FPO AP 34474",951,5915,True,8,9,7,New,390597112,Pennsylvania,Taylorstad
HOUSE_28038,"5547 Jackie Mission
Port Katieburgh, DC 91270",2730,11226,False,9,0,5,New,539215696,Colorado,Danielborough
HOUSE_45673,"649 Morris Groves
Richardsonville, MO 12650",8640,27262,True,4,4,5,New,509584234,Kansas,Wilsonchester
HOUSE_34908,"01843 Anderson Cove Apt. 688
Jimenezberg, FL 97354",2207,5927,True,2,0,2,New,205390899,Rhode Island,Nicholasport
HOUSE_81678,"080 Lynch Mills
South Richardside, NC 07993",991,11776,True,2,9,6,Renovated,901915942,Mississippi,North Amyfurt
HOUSE_8934,"801 Jason Crescent
Port Heatherborough, AL 51847",591,10413,True,6,0,3,Second,242895191,Illinois,West Leslie
HOUSE_94145,"713 Alice Glens Suite 519
Angelashire, IL 28110",458,4715,False,5,2,5,Renovated,965900049,Texas,Timothychester
HOUSE_28247,"6637 Diane Trail Suite 720
West Dana, NE 94795",4090,17999,False,3,3,9,Renovated,945028959,Kansas,West Lisabury
HOUSE_26868,"6957 Hines Hollow
Lake Phillipside, NM 73236",315,10571,False,6,0,1,New,216574598,Delaware,South Henry
HOUSE_52911,"714 Williams Estates
Tranmouth, GU 93996",9360,21743,True,2,5,4,Renovated,860057048,West Virginia,Shawfort
HOUSE_78514,"016 Matthew Park
Longshire, DC 26649",7713,20798,True,3,7,3,Renovated,622543387,Delaware,Jacksonbury
HOUSE_33760,"25197 Michelle Light
Patrickview, PA 12609",3989,10326,False,4,7,5,Second,753660446,New York,Lake Kimberly
HOUSE_82660,"162 Hansen Fields
Michelleton, WA 45141",2606,13860,False,1,4,4,Second,709639606,North Carolina,New Stephanie
HOUSE_82455,"9945 Larry Shore Suite 129
Elizabethshire, HI 40434",4846,9697,False,0,8,9,New,64773494,Washington,Stevenport
HOUSE_89628,"00861 Margaret Oval Apt. 354
East Jeffreyport, KS 94916",4977,12177,False,2,4,4,Second,618522639,Pennsylvania,Smithmouth
HOUSE_39919,"85914 Ashley Cape Apt. 216
South Henry, VI 18891",647,5019,False,6,2,7,New,988753665,Missouri,Jenniferfort
HOUSE_27451,"502 Rasmussen Pass
Kristinaborough, AS 57807",7011,19828,False,8,2,0,Second,58090960,Oregon,Johnsonchester
HOUSE_94490,"7779 Mayer Club Apt. 627
Tranchester, ME 93343",6613,22993,True,2,9,7,New,417251471,Hawaii,Baileyborough
HOUSE_98538,"Unit 9817 Box 6888
DPO AE 70785",2541,11542,True,8,2,5,New,196485025,Utah,Port Sarahview
HOUSE_49145,"Unit 1775 Box 8546
DPO AP 75279",89,2119,False,0,9,1,Second,314191600,Vermont,Jenniferside
HOUSE_34402,"5241 Keller Estates
Durhamville, IL 26260",2591,15096,False,6,9,4,Second,932321264,Kentucky,Davidshire
HOUSE_24395,"40332 Courtney Ford Suite 034
Nicoleville, PA 90664",2462,9118,False,2,9,4,Renovated,509888371,Idaho,South Emilyfurt
HOUSE_39874,"0189 Lane Plains Apt. 710
Burgesshaven, IL 10736",8669,20843,False,3,0,1,New,300560026,Kentucky,Port Philipberg
HOUSE_79395,"967 Kelly Island
Lewiston, NJ 64082",7766,24207,True,1,5,5,Renovated,786821905,Delaware,Singhmouth
HOUSE_31034,"97134 Denise Shores Suite 489
Perrytown, PR 37027",8346,23145,False,2,1,3,New,523343413,Illinois,Lake Elizabeth
HOUSE_44991,"PSC 1931, Box 0063
APO AE 56723",4271,9960,True,1,3,5,New,2452893,Kansas,North Melaniehaven
HOUSE_90903,"54112 Hill Track
Lake Jenniferfurt, HI 17018",9334,23009,True,7,3,8,Renovated,909588546,Virginia,Shelleyside
HOUSE_15795,"USS Hernandez
FPO AE 19315",8438,22618,False,4,9,8,Renovated,477608893,Vermont,Brianton
HOUSE_27206,"2753 Brock Spur Apt. 558
North Jonside, WY 51913",2062,9489,True,2,4,4,Renovated,357924598,Kansas,West Cassandraport
HOUSE_27809,"81717 Lyons Parkways Apt. 232
North Michaelstad, MI 72613",603,8074,True,8,6,5,Renovated,798929254,North Dakota,West Danielbury
HOUSE_60148,"63063 Poole Vista Apt. 465
Vincentmouth, MO 62162",3420,10009,True,8,8,3,New,438883688,Michigan,Henryberg
HOUSE_3114,"1186 Norton Tunnel Apt. 921
Timothyside, RI 78360",613,10584,True,0,8,2,Second,672334288,Kentucky,New Christopherton
HOUSE_25742,"088 Griffin Crossing
Port Andrewtown, MN 93735",2558,8002,False,5,6,0,New,441052329,California,New Paigechester
HOUSE_3771,"USS Garcia
FPO AP 70221",4671,13675,True,7,6,4,Second,981267817,Oklahoma,Lake Georgebury
HOUSE_89638,"32154 Juan Alley
New Jeffrey, KY 88359",7996,25020,False,1,0,2,Renovated,308828566,Virginia,West Kristenstad
HOUSE_30431,"03884 Patterson Oval
Pittsland, CO 38086",7250,17495,True,8,7,5,Renovated,570778174,Maine,Ingramfurt
HOUSE_84401,"Unit 1327 Box 2578
DPO AA 46870",2862,12313,True,4,5,8,Renovated,316819016,West Virginia,South Stephaniechester
HOUSE_37962,"USNV Stevens
FPO AE 23784",7444,15228,True,9,3,6,New,152606102,Arkansas,Smithshire
HOUSE_72286,"21776 Michael Causeway
Lake Ericafurt, UT 23967",3847,15200,False,9,2,0,New,549299608,Kentucky,Derrickton
HOUSE_38367,"8351 Pamela Key Suite 274
North Robertfort, GU 50327",6385,13641,True,3,7,7,New,666244663,Ohio,Jasonside
HOUSE_78154,"38606 Martinez Harbor Suite 374
Lake Ryan, IA 92294",4777,10649,False,2,5,7,Renovated,785687994,Kansas,Port Dannyton
HOUSE_81871,"69706 Peters Fords
Tonyachester, VI 16248",9732,24798,False,5,6,1,Renovated,229094535,Montana,East Jennifer
HOUSE_51437,"42918 Dunn Glen Apt. 185
Middletonland, WV 72542",2920,12330,False,4,3,6,Second,731783121,Hawaii,Smithview
HOUSE_48041,"856 Diaz Locks
South Aaron, AL 39102",1386,10796,True,3,8,5,Second,819629175,Nebraska,Edwardmouth
HOUSE_67352,"68368 Debra Hollow
Christineside, LA 53760",1701,7424,False,9,1,4,New,76333088,New Jersey,Leemouth
HOUSE_77031,"9343 Kelly Junction
Wilsonborough, DC 52805",1850,6638,False,7,8,7,New,711938205,New Jersey,Davidmouth
HOUSE_70906,"0590 Yolanda Rest
Port Wayne, OK 17491",2425,9831,False,5,2,3,Second,11885603,California,Cainfort
HOUSE_22418,"3203 Williams Extensions Suite 360
Lake Madeline, PW 39310",4934,14471,True,4,1,1,Renovated,963344232,Idaho,North Michael
HOUSE_5542,"132 Davis Fall Suite 896
Lake Christine, FL 84587",202,1464,True,4,8,3,New,89137095,Ohio,Lake Brianfort
HOUSE_27074,"6221 Michele Fields
Sarahshire, VT 59837",8802,22016,True,2,0,6,Renovated,560888211,Alabama,South David
HOUSE_1837,"4134 William Port
Mcguireview, AL 66881",22,5510,False,8,3,6,New,73543994,South Carolina,Charlesmouth
HOUSE_35921,"341 Kendra Avenue
Francisshire, MT 79923",557,6459,True,9,6,8,Renovated,800665343,Wyoming,Port Davidfort
HOUSE_59181,"0342 Hernandez Radial
West Courtney, MI 82785",7282,21886,True,6,0,5,New,925233085,Arkansas,Thomasbury
HOUSE_44508,"207 Chambers Harbor Suite 689
New Jeffrey, IL 07829",7640,18083,True,3,6,4,New,104389173,Alabama,New Dustintown
HOUSE_48831,"24321 Melanie Field
Michaelmouth, VT 40112",6710,21555,False,6,0,2,Second,65216528,West Virginia,Greenport
HOUSE_69058,"03250 Kimberly Vista
Thomasmouth, KY 15552",7159,23410,True,4,3,1,Renovated,779290175,Arkansas,Taylorview
HOUSE_15199,"377 Steve Harbor Apt. 665
North Maria, CA 83203",2446,12938,True,1,6,2,New,614941371,Arizona,North Sherishire
