,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
278,40,technician,married,basic.9y,no,no,no,telephone,may,tue,631.0,2,999,0,nonexistent,no
279,28,services,married,unknown,no,no,no,telephone,jun,mon,220.0,1,999,0,nonexistent,no
280,57,self-employed,married,professional.course,no,yes,no,cellular,jul,tue,1056.0,2,999,0,nonexistent,yes
281,29,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,mon,567.0,3,999,1,failure,no
282,58,technician,divorced,professional.course,unknown,yes,no,cellular,aug,tue,109.0,3,999,0,nonexistent,no
283,38,admin.,married,basic.9y,unknown,yes,no,telephone,jun,mon,306.0,1,999,0,nonexistent,no
284,60,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,jul,mon,575.0,1,999,0,nonexistent,no
285,54,admin.,married,high.school,no,yes,no,cellular,nov,fri,267.0,2,999,0,nonexistent,no
286,26,housemaid,married,university.degree,no,no,no,telephone,may,tue,246.0,1,999,0,nonexistent,no
287,36,technician,married,university.degree,no,no,no,telephone,jun,tue,181.0,1,999,0,nonexistent,no
288,41,management,married,high.school,no,yes,no,telephone,jun,mon,440.0,1,999,0,nonexistent,no
289,36,technician,married,professional.course,no,yes,no,cellular,may,thu,258.0,2,999,0,nonexistent,no
290,39,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,199.0,3,999,0,nonexistent,no
291,37,technician,married,professional.course,unknown,yes,no,telephone,may,fri,312.0,3,999,0,nonexistent,no
292,33,admin.,single,high.school,no,no,no,cellular,nov,tue,436.0,1,999,0,nonexistent,no
293,49,management,married,university.degree,no,yes,no,telephone,jun,fri,41.0,1,999,0,nonexistent,no
294,50,admin.,married,professional.course,no,no,no,cellular,jul,tue,306.0,14,999,0,nonexistent,no
295,50,services,married,basic.4y,unknown,yes,no,telephone,may,wed,507.0,1,999,0,nonexistent,yes
296,35,admin.,married,high.school,unknown,yes,no,telephone,may,fri,162.0,3,999,0,nonexistent,no
297,47,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,9.0,1,999,0,nonexistent,no
298,34,admin.,single,high.school,no,yes,no,telephone,may,wed,78.0,4,999,0,nonexistent,no
299,37,services,married,basic.9y,no,yes,no,cellular,may,thu,166.0,1,999,0,nonexistent,no
300,39,admin.,married,high.school,no,unknown,unknown,telephone,may,mon,185.0,4,999,0,nonexistent,no
301,31,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,271.0,2,999,0,nonexistent,no
302,29,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,467.0,1,999,0,nonexistent,yes
303,51,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,118.0,2,999,0,nonexistent,no
304,31,admin.,divorced,university.degree,no,no,no,cellular,may,mon,200.0,1,999,1,failure,no
305,41,services,married,high.school,no,no,no,cellular,apr,mon,319.0,2,999,1,failure,no
306,31,management,married,university.degree,no,no,yes,cellular,may,thu,130.0,2,999,2,failure,no
307,33,housemaid,married,high.school,no,unknown,unknown,telephone,jun,wed,154.0,2,999,0,nonexistent,no
308,29,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,128.0,1,999,0,nonexistent,no
309,37,admin.,single,university.degree,no,no,no,cellular,aug,thu,72.0,2,999,0,nonexistent,no
310,42,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,fri,107.0,4,999,0,nonexistent,no
311,31,housemaid,married,high.school,no,no,no,telephone,may,thu,480.0,10,999,0,nonexistent,no
312,35,admin.,divorced,high.school,no,no,no,cellular,nov,mon,49.0,3,999,0,nonexistent,no
313,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,204.0,1,999,0,nonexistent,no
314,29,admin.,married,high.school,no,yes,no,telephone,may,tue,29.0,3,999,0,nonexistent,no
315,45,admin.,married,university.degree,no,no,no,cellular,aug,tue,632.0,3,999,0,nonexistent,no
316,50,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,339.0,2,999,0,nonexistent,no
317,47,technician,married,professional.course,unknown,no,no,cellular,aug,wed,18.0,15,999,0,nonexistent,no
318,37,management,single,university.degree,no,yes,no,telephone,may,fri,415.0,1,999,0,nonexistent,no
319,43,entrepreneur,married,high.school,no,no,no,telephone,may,tue,166.0,2,999,0,nonexistent,no
320,51,entrepreneur,married,basic.9y,no,no,yes,telephone,may,wed,68.0,1,999,0,nonexistent,no
321,28,technician,single,high.school,no,yes,no,cellular,jul,tue,445.0,2,999,0,nonexistent,no
322,39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,264.0,16,999,0,nonexistent,no
323,36,self-employed,married,university.degree,no,no,yes,cellular,may,mon,159.0,2,999,1,failure,no
324,51,services,married,high.school,unknown,yes,no,telephone,jul,mon,596.0,3,999,0,nonexistent,yes
325,38,admin.,married,university.degree,no,yes,no,cellular,aug,tue,19.0,11,999,0,nonexistent,no
326,48,technician,married,high.school,no,no,yes,telephone,may,tue,340.0,1,999,0,nonexistent,no
327,31,technician,single,high.school,no,yes,yes,cellular,aug,tue,428.0,1,999,0,nonexistent,no
328,49,admin.,divorced,university.degree,no,no,no,telephone,may,fri,24.0,1,999,0,nonexistent,no
329,56,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,207.0,1,999,0,nonexistent,no
330,35,technician,married,professional.course,no,no,no,cellular,apr,wed,225.0,2,999,0,nonexistent,no
331,32,technician,married,professional.course,no,no,no,cellular,oct,wed,691.0,2,14,4,failure,no
332,53,self-employed,married,university.degree,no,yes,no,telephone,jun,tue,119.0,4,999,0,nonexistent,no
333,33,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,496.0,2,999,1,failure,yes
334,36,services,divorced,university.degree,no,no,no,cellular,jul,mon,407.0,1,999,0,nonexistent,no
335,40,management,married,university.degree,no,yes,no,cellular,aug,mon,159.0,4,999,0,nonexistent,no
336,42,technician,single,high.school,no,no,no,telephone,may,mon,224.0,1,999,0,nonexistent,no
337,46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,79.0,2,999,0,nonexistent,no
338,33,technician,single,professional.course,no,no,no,cellular,jul,thu,194.0,5,999,0,nonexistent,no
339,46,admin.,married,university.degree,unknown,yes,yes,cellular,nov,mon,947.0,1,999,0,nonexistent,yes
340,53,admin.,married,high.school,unknown,no,no,cellular,jul,thu,10.0,8,999,0,nonexistent,no
341,35,technician,married,professional.course,unknown,yes,no,telephone,jun,fri,34.0,2,999,0,nonexistent,no
342,44,services,married,high.school,no,yes,no,telephone,may,tue,1030.0,1,999,0,nonexistent,yes
343,40,technician,married,basic.6y,no,yes,no,cellular,may,wed,156.0,5,999,1,failure,no
344,35,blue-collar,divorced,high.school,no,no,no,cellular,aug,thu,151.0,1,3,1,success,yes
345,46,admin.,single,university.degree,no,no,no,cellular,may,mon,8.0,4,999,0,nonexistent,no
346,56,admin.,married,basic.9y,no,yes,yes,cellular,may,mon,313.0,2,999,0,nonexistent,no
347,37,entrepreneur,divorced,high.school,unknown,no,no,cellular,jul,wed,111.0,4,999,0,nonexistent,no
348,54,management,married,basic.6y,no,yes,no,cellular,nov,wed,616.0,3,999,1,failure,no
349,36,admin.,single,university.degree,no,no,no,cellular,oct,thu,197.0,2,999,0,nonexistent,no
350,30,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,42.0,3,999,0,nonexistent,no
351,52,housemaid,married,university.degree,no,yes,no,cellular,aug,thu,91.0,15,999,0,nonexistent,no
352,57,admin.,married,university.degree,no,yes,no,cellular,jul,thu,73.0,10,999,0,nonexistent,no
353,41,blue-collar,married,high.school,unknown,yes,yes,telephone,jun,mon,116.0,3,999,0,nonexistent,no
354,34,admin.,married,university.degree,no,no,no,cellular,aug,fri,147.0,1,999,0,nonexistent,no
355,27,admin.,married,high.school,no,no,no,cellular,may,thu,137.0,3,999,0,nonexistent,no
356,57,technician,married,high.school,no,yes,no,cellular,may,mon,228.0,1,999,0,nonexistent,no
357,37,housemaid,married,basic.6y,unknown,yes,yes,cellular,may,wed,756.0,2,999,0,nonexistent,no
358,24,admin.,single,university.degree,no,yes,no,telephone,apr,thu,100.0,1,999,0,nonexistent,no
359,27,services,married,high.school,no,no,no,telephone,jun,mon,257.0,2,999,0,nonexistent,no
360,35,admin.,single,university.degree,no,no,yes,telephone,may,wed,424.0,3,999,0,nonexistent,no
361,46,admin.,married,high.school,no,no,no,telephone,jun,fri,47.0,4,999,0,nonexistent,no
362,53,technician,divorced,professional.course,no,yes,yes,cellular,jul,tue,639.0,3,999,0,nonexistent,no
363,35,technician,single,university.degree,no,no,no,cellular,jul,thu,480.0,4,999,0,nonexistent,no
364,34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,305.0,1,11,1,success,yes
365,25,blue-collar,single,basic.9y,no,no,yes,cellular,jul,fri,667.0,1,999,0,nonexistent,yes
366,27,technician,single,university.degree,no,yes,no,cellular,sep,thu,404.0,1,6,1,success,yes
367,35,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,349.0,2,999,0,nonexistent,no
368,31,admin.,single,high.school,no,no,no,telephone,nov,fri,53.0,3,999,1,failure,no
369,48,admin.,married,high.school,unknown,no,yes,telephone,may,thu,95.0,1,999,0,nonexistent,no
370,54,admin.,divorced,unknown,no,no,no,cellular,jul,tue,109.0,2,999,0,nonexistent,no
371,37,admin.,married,unknown,no,no,no,cellular,nov,fri,34.0,2,999,0,nonexistent,no
372,32,admin.,married,university.degree,no,no,no,telephone,jun,fri,18.0,9,999,0,nonexistent,no
373,30,services,married,high.school,unknown,no,no,telephone,jun,fri,24.0,1,999,0,nonexistent,no
374,57,entrepreneur,married,basic.9y,unknown,yes,no,telephone,jun,fri,850.0,3,999,0,nonexistent,no
375,56,management,married,university.degree,no,yes,no,cellular,jul,thu,126.0,1,999,0,nonexistent,no
376,35,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,225.0,3,999,0,nonexistent,no
377,30,services,married,high.school,no,no,no,cellular,may,wed,354.0,1,999,1,failure,no
378,56,retired,married,unknown,no,no,no,cellular,aug,fri,233.0,2,999,0,nonexistent,no
379,30,services,married,high.school,unknown,no,yes,telephone,jun,fri,105.0,1,999,0,nonexistent,no
380,32,services,married,high.school,no,yes,no,telephone,jul,thu,251.0,2,999,0,nonexistent,no
381,34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,145.0,1,999,0,nonexistent,no
382,43,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,190.0,1,999,0,nonexistent,no
383,30,student,single,professional.course,no,yes,no,cellular,sep,tue,282.0,2,6,1,success,yes
384,40,admin.,married,high.school,unknown,yes,no,telephone,may,thu,299.0,1,999,0,nonexistent,no
385,42,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,347.0,1,999,0,nonexistent,no
386,32,housemaid,married,high.school,no,yes,no,telephone,may,tue,100.0,1,999,0,nonexistent,no
387,24,entrepreneur,married,university.degree,unknown,no,no,telephone,may,fri,1193.0,2,999,0,nonexistent,no
388,27,services,single,university.degree,no,no,no,cellular,jul,thu,55.0,2,999,0,nonexistent,no
389,35,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,197.0,4,999,1,failure,no
390,28,technician,single,professional.course,no,no,yes,telephone,jun,tue,63.0,2,999,0,nonexistent,no
391,31,services,single,high.school,no,no,yes,cellular,jul,thu,9.0,17,999,0,nonexistent,no
392,36,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,161.0,2,999,0,nonexistent,no
393,52,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,198.0,1,999,1,failure,no
394,37,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,54.0,1,999,0,nonexistent,no
395,54,housemaid,married,basic.4y,unknown,no,no,cellular,jul,mon,125.0,2,999,0,nonexistent,no
396,34,services,married,basic.9y,no,yes,yes,cellular,jul,wed,86.0,3,999,1,failure,no
397,32,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,100.0,2,999,0,nonexistent,no
398,43,self-employed,married,high.school,unknown,yes,no,cellular,apr,wed,345.0,1,999,0,nonexistent,no
399,52,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,126.0,4,999,0,nonexistent,no
400,55,admin.,married,high.school,no,no,yes,telephone,may,wed,213.0,1,999,0,nonexistent,no
401,41,admin.,married,university.degree,no,yes,no,cellular,sep,mon,182.0,1,999,0,nonexistent,no
402,35,technician,divorced,university.degree,no,yes,no,cellular,may,tue,507.0,1,999,0,nonexistent,no
403,35,admin.,single,university.degree,no,no,no,telephone,may,thu,135.0,1,999,0,nonexistent,no
404,52,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,50.0,3,999,0,nonexistent,no
405,45,unemployed,married,basic.4y,no,yes,yes,telephone,jun,fri,264.0,1,999,0,nonexistent,no
406,36,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,wed,325.0,2,999,0,nonexistent,no
407,44,admin.,married,professional.course,no,no,no,cellular,nov,mon,200.0,1,999,1,failure,no
408,25,technician,single,university.degree,no,no,no,cellular,apr,fri,118.0,1,999,0,nonexistent,no
409,54,services,married,basic.4y,no,yes,no,cellular,aug,tue,50.0,4,999,0,nonexistent,no
410,21,self-employed,single,university.degree,no,yes,yes,cellular,apr,mon,169.0,1,999,0,nonexistent,no
411,73,retired,divorced,high.school,no,yes,no,cellular,aug,mon,114.0,1,999,0,nonexistent,no
412,33,services,single,high.school,no,no,no,cellular,jun,mon,144.0,1,999,1,failure,no
413,33,services,single,high.school,no,yes,no,cellular,nov,wed,210.0,2,999,0,nonexistent,no
414,39,services,single,high.school,no,yes,no,cellular,jul,thu,91.0,5,999,0,nonexistent,no
415,39,blue-collar,married,basic.9y,unknown,no,yes,cellular,nov,wed,418.0,1,999,0,nonexistent,no
416,46,services,married,university.degree,no,no,no,cellular,aug,tue,246.0,3,999,0,nonexistent,no
417,38,technician,married,university.degree,no,yes,no,cellular,nov,thu,82.0,1,999,0,nonexistent,no
418,58,retired,married,professional.course,no,yes,yes,cellular,aug,thu,173.0,1,999,0,nonexistent,no
419,50,services,divorced,basic.4y,unknown,yes,yes,telephone,may,thu,217.0,1,999,0,nonexistent,no
420,44,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,67.0,4,999,0,nonexistent,no
421,33,admin.,married,university.degree,no,no,no,cellular,nov,thu,139.0,3,999,0,nonexistent,no
422,50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,88.0,5,999,0,nonexistent,no
423,36,admin.,married,high.school,no,no,no,telephone,jun,thu,127.0,4,999,0,nonexistent,no
424,43,services,married,high.school,no,no,no,telephone,may,tue,174.0,2,999,0,nonexistent,no
425,45,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,204.0,1,999,0,nonexistent,no
426,35,technician,single,professional.course,no,no,no,cellular,aug,thu,152.0,1,999,0,nonexistent,no
427,32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,230.0,1,999,0,nonexistent,no
428,39,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,231.0,4,999,0,nonexistent,no
429,40,technician,single,university.degree,no,no,no,telephone,may,thu,430.0,2,999,1,failure,no
430,58,retired,married,basic.4y,no,yes,no,cellular,jun,tue,79.0,2,999,0,nonexistent,no
431,29,admin.,single,high.school,no,yes,no,telephone,may,mon,26.0,1,999,0,nonexistent,no
432,44,entrepreneur,married,professional.course,no,yes,no,telephone,nov,mon,291.0,3,999,0,nonexistent,no
433,56,admin.,single,basic.9y,no,yes,no,telephone,jun,wed,341.0,2,999,0,nonexistent,no
434,31,services,divorced,high.school,no,yes,no,cellular,nov,mon,266.0,2,999,0,nonexistent,no
435,37,technician,single,professional.course,no,yes,yes,cellular,aug,mon,149.0,1,999,0,nonexistent,no
436,31,services,single,high.school,no,yes,no,telephone,aug,wed,61.0,1,999,0,nonexistent,no
437,26,technician,single,professional.course,no,yes,no,telephone,jun,tue,160.0,3,999,0,nonexistent,no
438,26,technician,married,basic.9y,unknown,yes,no,telephone,jul,wed,367.0,6,999,0,nonexistent,yes
439,30,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,152.0,2,999,0,nonexistent,yes
440,50,technician,divorced,university.degree,unknown,no,no,cellular,aug,mon,114.0,2,999,0,nonexistent,no
441,47,technician,married,professional.course,no,no,no,telephone,nov,thu,114.0,2,999,0,nonexistent,no
442,39,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2191.0,1,999,0,nonexistent,no
443,26,student,single,high.school,no,no,no,telephone,may,wed,95.0,3,999,0,nonexistent,no
444,48,technician,married,university.degree,no,no,no,cellular,aug,tue,124.0,2,999,0,nonexistent,no
445,45,admin.,married,basic.9y,no,yes,no,telephone,may,tue,29.0,1,999,0,nonexistent,no
446,45,services,single,high.school,unknown,yes,no,cellular,nov,fri,670.0,1,999,0,nonexistent,no
447,50,blue-collar,divorced,basic.9y,no,no,no,cellular,may,fri,262.0,3,999,0,nonexistent,no
448,31,blue-collar,married,high.school,no,yes,no,cellular,jul,fri,45.0,2,999,0,nonexistent,no
449,48,services,single,high.school,unknown,yes,no,telephone,may,tue,196.0,2,999,0,nonexistent,no
450,35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,343.0,2,999,0,nonexistent,no
451,46,blue-collar,married,professional.course,no,no,no,cellular,aug,thu,99.0,5,999,0,nonexistent,no
452,37,management,married,university.degree,no,yes,no,cellular,nov,wed,140.0,1,999,1,failure,no
453,29,admin.,married,university.degree,no,yes,no,telephone,may,thu,302.0,1,999,0,nonexistent,no
454,60,admin.,married,university.degree,unknown,no,no,telephone,jun,tue,111.0,7,999,0,nonexistent,no
455,32,technician,married,professional.course,no,no,no,telephone,may,wed,147.0,1,999,0,nonexistent,no
456,38,blue-collar,married,high.school,no,no,no,telephone,may,fri,18.0,7,999,0,nonexistent,no
457,51,unemployed,married,basic.4y,no,no,yes,telephone,jun,wed,85.0,5,999,0,nonexistent,no
458,42,technician,divorced,high.school,no,no,no,telephone,may,tue,204.0,4,999,0,nonexistent,no
459,26,services,divorced,basic.6y,no,no,yes,telephone,may,mon,81.0,8,999,0,nonexistent,no
460,55,admin.,single,high.school,no,yes,no,cellular,apr,tue,461.0,2,999,1,failure,no
461,36,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,350.0,3,999,0,nonexistent,no
462,56,services,married,high.school,no,no,no,telephone,nov,thu,871.0,3,999,0,nonexistent,yes
463,33,management,married,high.school,no,no,no,telephone,may,wed,52.0,4,999,0,nonexistent,no
464,42,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,454.0,3,999,0,nonexistent,no
465,72,retired,divorced,basic.4y,no,no,no,cellular,aug,mon,152.0,1,999,0,nonexistent,no
466,36,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,323.0,2,999,1,failure,no
467,75,retired,married,unknown,no,yes,no,cellular,apr,thu,237.0,2,999,0,nonexistent,no
468,32,technician,married,professional.course,no,no,no,cellular,apr,mon,322.0,2,999,1,failure,no
469,30,services,married,high.school,no,yes,no,telephone,jun,wed,421.0,2,999,0,nonexistent,no
470,31,services,single,high.school,no,no,no,cellular,may,tue,206.0,1,999,0,nonexistent,no
471,30,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,141.0,3,999,0,nonexistent,no
472,37,services,married,high.school,unknown,no,no,telephone,jun,thu,106.0,2,999,0,nonexistent,no
